id,organization_id,entity_type,entity_name,entity_code,entity_description,parent_entity_id,smart_code,smart_code_status,ai_confidence,ai_classification,ai_insights,business_rules,metadata,tags,status,created_at,updated_at,created_by,updated_by,version
9577eece-8093-4292-a406-f6e0cc0c9ec2,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Hair Color - Blonde @ Mercure Gold Hotel,STOCK-d1590d75-db115f39-mgul7jna,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 08:28:57.344964+00,2025-10-17 08:28:57.344964+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
ecc59698-4d39-415a-b7fa-4a3ed50a9c96,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Hair Color - Blonde @ Park Regis Kris Kin Hotel,STOCK-d1590d75-83f96b69-mgul7lne,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 08:29:00.132404+00,2025-10-17 08:29:00.132404+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
f8da0bbd-00a3-44b2-9c6e-746bbf2ea0f1,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STOCK_LEVEL,Stock: Hair Color - Brown @ Mercure Gold Hotel,STOCK-48e80e6d-db115f39-mgul7oft,,,HERA.SALON.INV.ENTITY.STOCKLEVEL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-17 08:29:03.482025+00,2025-10-17 08:29:03.482025+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
20a6af89-1424-43f5-9e6a-c989f6f9d190,378f24fb-d496-4ff7-8afa-ea34895a0eb8,PRODUCT,Uppercase V Product,PROD-NORM-1760880298209,,,HERA.SALON.PRODUCT.ENTITY.ITEM.v1,,,,{},{},{},,,2025-10-19 13:24:58.277883+00,2025-10-19 13:24:58.277883+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
115e1e49-3e9d-44ec-988c-33d8f6f9d262,378f24fb-d496-4ff7-8afa-ea34895a0eb8,activity,Follow-up call with TechStart,,,,HERA.CRM.ACTIVITY.ENTITY.CALL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:24.688935+00,2025-10-19 21:36:24.688935+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
8466ec9a-c03f-4492-ba1b-5ffaf101e3c6,378f24fb-d496-4ff7-8afa-ea34895a0eb8,test_debug,Debug Test Entity,,,,HERA.CRM.TEST.ENTITY.DEBUG.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:42.545058+00,2025-10-19 21:36:42.545058+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
fcdbcfaf-9ac1-4efb-8137-43d436554914,378f24fb-d496-4ff7-8afa-ea34895a0eb8,status,Hot,,,,HERA.CRM.STATUS.ENTITY.HOT.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:57.286641+00,2025-10-19 21:36:57.286641+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
53862bd6-2e35-482d-9200-e6bcba8a47ef,378f24fb-d496-4ff7-8afa-ea34895a0eb8,status,Cold,,,,HERA.CRM.STATUS.ENTITY.COLD.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:57.424911+00,2025-10-19 21:36:57.424911+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
1465dba7-4f6a-479c-a3b7-dcb06d95739d,378f24fb-d496-4ff7-8afa-ea34895a0eb8,stage,Qualification,,,,HERA.CRM.STAGE.ENTITY.QUALIFICATION.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:57.579536+00,2025-10-19 21:36:57.579536+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
4ca00219-f8c7-4bbc-a15f-dca546a2e756,378f24fb-d496-4ff7-8afa-ea34895a0eb8,stage,Negotiation,,,,HERA.CRM.STAGE.ENTITY.NEGOTIATION.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:57.722368+00,2025-10-19 21:36:57.722368+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
f49a92eb-7e8c-4307-8c5e-926912c0b761,378f24fb-d496-4ff7-8afa-ea34895a0eb8,account,Acme Corporation,,,,HERA.CRM.ACCOUNT.ENTITY.ENTERPRISE.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:57.854663+00,2025-10-19 21:36:57.854663+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
5affa8ff-fad4-4599-adff-5699362f42f0,378f24fb-d496-4ff7-8afa-ea34895a0eb8,account,Global Solutions Ltd,,,,HERA.CRM.ACCOUNT.ENTITY.ENTERPRISE.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:57.991372+00,2025-10-19 21:36:57.991372+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
1273be15-5889-4a2b-9351-1b6bb40d5867,378f24fb-d496-4ff7-8afa-ea34895a0eb8,contact,Maria Rodriguez,,,,HERA.CRM.CONTACT.ENTITY.EXECUTIVE.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:58.136407+00,2025-10-19 21:36:58.136407+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
eee8b46c-189f-4aff-b693-8c4ecbd2c33c,378f24fb-d496-4ff7-8afa-ea34895a0eb8,lead,Enterprise Software Implementation - Acme,,,,HERA.CRM.LEAD.ENTITY.HOT.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:58.277145+00,2025-10-19 21:36:58.277145+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
4af7fba1-6fb5-4c66-b015-2ec0936c6f34,378f24fb-d496-4ff7-8afa-ea34895a0eb8,opportunity,Acme Annual License Renewal,,,,HERA.CRM.OPPORTUNITY.ENTITY.RENEWAL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:58.448209+00,2025-10-19 21:36:58.448209+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
54bdbf45-8add-4b42-a0e2-77783bea80f5,378f24fb-d496-4ff7-8afa-ea34895a0eb8,activity,Demo call with Acme Corporation,,,,HERA.CRM.ACTIVITY.ENTITY.MEETING.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:58.58013+00,2025-10-19 21:36:58.58013+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
b84310ce-a0ef-4c31-906c-b47fa1ab98a0,378f24fb-d496-4ff7-8afa-ea34895a0eb8,note,Acme Meeting Notes - Q4 Requirements,,,,HERA.CRM.NOTE.ENTITY.SALES.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:58.739675+00,2025-10-19 21:36:58.739675+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
9e491589-a487-4af0-a267-9c1f9e712bff,378f24fb-d496-4ff7-8afa-ea34895a0eb8,relationship,WORKS_AT Relationship,,,,HERA.CRM.RELATIONSHIP.ENTITY.GENERAL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:59.915083+00,2025-10-19 21:36:59.915083+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
66ec2ba8-df10-496b-ba3e-0e266dcf3bd6,378f24fb-d496-4ff7-8afa-ea34895a0eb8,relationship,RELATED_TO_ACCOUNT Relationship,,,,HERA.CRM.RELATIONSHIP.ENTITY.GENERAL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:37:00.073257+00,2025-10-19 21:37:00.073257+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
8573df38-fa0e-4520-becb-d2349a90fd97,378f24fb-d496-4ff7-8afa-ea34895a0eb8,relationship,RELATED_TO_ACCOUNT Relationship,,,,HERA.CRM.RELATIONSHIP.ENTITY.GENERAL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:37:00.208996+00,2025-10-19 21:37:00.208996+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
070020c3-1735-4f45-a600-7933f530fc97,378f24fb-d496-4ff7-8afa-ea34895a0eb8,relationship,RELATED_TO_ACCOUNT Relationship,,,,HERA.CRM.RELATIONSHIP.ENTITY.GENERAL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:37:00.33991+00,2025-10-19 21:37:00.33991+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
dd91e983-ec83-4e1a-a46d-dd8c3735ac8c,378f24fb-d496-4ff7-8afa-ea34895a0eb8,relationship,HAS_STATUS Relationship,,,,HERA.CRM.RELATIONSHIP.ENTITY.GENERAL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:37:00.508245+00,2025-10-19 21:37:00.508245+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
d8ba9e8b-b29e-43ef-9f4c-ab5995f65266,378f24fb-d496-4ff7-8afa-ea34895a0eb8,relationship,IN_STAGE Relationship,,,,HERA.CRM.RELATIONSHIP.ENTITY.GENERAL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:37:00.646876+00,2025-10-19 21:37:00.646876+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
cf4b792c-a8da-4a5e-8eeb-7e7358f0b2bb,378f24fb-d496-4ff7-8afa-ea34895a0eb8,relationship,RELATED_TO_ACCOUNT Relationship,,,,HERA.CRM.RELATIONSHIP.ENTITY.GENERAL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:37:00.778174+00,2025-10-19 21:37:00.778174+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
a91aff51-bd8a-43f1-be11-221b73a1a8a1,378f24fb-d496-4ff7-8afa-ea34895a0eb8,membership,CRM Sales Manager - HERA CRM Demo Organization Membership,,,,HERA.PLATFORM.MEMBERSHIP.ENTITY.CRM.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-20 03:26:49.1497+00,2025-10-20 03:26:49.1497+00,b0305aa6-67ac-4618-b906-d41f9f3400bc,b0305aa6-67ac-4618-b906-d41f9f3400bc,1
fa4c08ea-bc2d-48f2-8d90-284fa4d17d15,378f24fb-d496-4ff7-8afa-ea34895a0eb8,CUSTOMER,Bhumil,,,,HERA.SALON.CUSTOMER.ENTITY.CUSTOMER.v1,DRAFT,0.0000,,{},{},{},,active,2025-10-20 09:04:16.461001+00,2025-10-20 09:04:16.461001+00,d794e63a-2d70-4b65-b560-0df667de221e,d794e63a-2d70-4b65-b560-0df667de221e,1
1fe080e0-463b-49f4-89cd-e0683f6e49c9,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STAFF,Vinay,STAFF-1760952721017,,,HERA.GENERIC.IDENTITY.ENTITY.PERSON.v1,,0.0000,,"{""locale"": ""en-GB"", ""industry"": ""GENERIC"", ""norm_label"": ""vinay"", ""decision_confidence"": 0.00}",,,,active,2025-10-20 09:32:01.071398+00,2025-10-25 11:04:11.808264+00,d794e63a-2d70-4b65-b560-0df667de221e,d794e63a-2d70-4b65-b560-0df667de221e,3
6654c93e-b63c-4fa8-8bf1-3c2f522ed225,378f24fb-d496-4ff7-8afa-ea34895a0eb8,DEALER_PRODUCT,2024 Honda Civic LX,,,,HERA.DEALER.PRODUCT.ENTITY.CATALOG.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-20 12:00:51.427225+00,2025-10-20 12:00:51.427225+00,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000001,1
f6286b1b-5f95-4b3c-a2d5-64039ea6e10a,378f24fb-d496-4ff7-8afa-ea34895a0eb8,DEALER_ENTITY,Metro Honda Downtown,,,,HERA.DEALER.ENTITY.DEALER.PARTNER.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-20 12:00:51.741292+00,2025-10-20 12:00:51.741292+00,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000001,1
1459010a-8378-45aa-b6bd-b612430d3ac5,378f24fb-d496-4ff7-8afa-ea34895a0eb8,DEALER_SALE,Sale #2024-001 - Honda Civic,,,,HERA.DEALER.SALES.ENTITY.TRANSACTION.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-20 12:00:52.080791+00,2025-10-20 12:00:52.080791+00,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000001,1
62a398aa-a688-4caa-b838-6b7f8e09990e,378f24fb-d496-4ff7-8afa-ea34895a0eb8,DEALER_RETAIL,John Smith - Customer Profile,,,,HERA.DEALER.RETAIL.ENTITY.CUSTOMER.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-20 12:00:52.326039+00,2025-10-20 12:00:52.326039+00,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000001,1
e0e766f9-fd2c-4ddb-b7cb-380ea9031526,378f24fb-d496-4ff7-8afa-ea34895a0eb8,USER,Mike Rodriguez,,,,HERA.DEALER.USER.ENTITY.SALES.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-20 12:09:34.931811+00,2025-10-20 12:09:34.931811+00,00000000-0000-0000-0000-000000000001,00000000-0000-0000-0000-000000000001,1
006c914c-37c0-4cb2-ad7d-d19f0a57cf1b,378f24fb-d496-4ff7-8afa-ea34895a0eb8,SERVICE,GK Protein,SERVICE-1760899373016,,,HERA.SALON.SERVICE.ENTITY.SERVICE.V1,,,,,,,,,2025-10-19 18:42:53.053717+00,2025-10-19 18:42:53.053717+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
09b0b92a-d797-489e-bc03-5ca0a6272674,378f24fb-d496-4ff7-8afa-ea34895a0eb8,USER,michele,USER-09b0b92a,,,HERA.SYSTEM.USER.ENTITY.PERSON.V1,DRAFT,0.0000,,{},{},"{""email"": ""michele@hairtalkz.com"", ""supabase_uid"": ""09b0b92a-d797-489e-bc03-5ca0a6272674""}",,active,2025-10-16 12:12:37.258+00,2025-10-18 06:15:58.121+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
07d862d6-79e2-4d8c-8264-cf10253e69dc,378f24fb-d496-4ff7-8afa-ea34895a0eb8,PRODUCT,Uppercase V Product,PROD-NORM-1760881520126,,,HERA.SALON.PRODUCT.ENTITY.ITEM.v1,,,,{},{},{},,,2025-10-19 13:45:20.179096+00,2025-10-19 13:45:20.179096+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
56f4912f-90f4-448e-948a-10e7c85843d0,378f24fb-d496-4ff7-8afa-ea34895a0eb8,SERVICE,GK Keratin,SERVICE-1760899664573,,,HERA.SALON.SERVICE.ENTITY.SERVICE.V1,,,,,,,,,2025-10-19 18:47:44.625783+00,2025-10-19 18:47:44.625783+00,bd955c9c-81ef-4c36-ae02-34fb79a1c5b3,bd955c9c-81ef-4c36-ae02-34fb79a1c5b3,1
fdaa15db-ad55-4f39-bb91-ec4b6096db8b,378f24fb-d496-4ff7-8afa-ea34895a0eb8,status,Active,,,,HERA.CRM.STATUS.ENTITY.ACTIVE.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:57.199994+00,2025-10-19 21:36:57.199994+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
d8188ed6-1276-4f03-819c-cb51ddef2e0e,378f24fb-d496-4ff7-8afa-ea34895a0eb8,status,Warm,,,,HERA.CRM.STATUS.ENTITY.WARM.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:57.353082+00,2025-10-19 21:36:57.353082+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
06edd149-9fba-4253-94a2-73fb85a6d80b,378f24fb-d496-4ff7-8afa-ea34895a0eb8,stage,Prospecting,,,,HERA.CRM.STAGE.ENTITY.PROSPECTING.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:57.507798+00,2025-10-19 21:36:57.507798+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
5e18cb43-ed6d-4ba3-9714-d22a82803668,378f24fb-d496-4ff7-8afa-ea34895a0eb8,stage,Proposal,,,,HERA.CRM.STAGE.ENTITY.PROPOSAL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:57.644705+00,2025-10-19 21:36:57.644705+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
bf7e48e8-6730-47e9-8731-8f90bd529652,378f24fb-d496-4ff7-8afa-ea34895a0eb8,stage,Closed Won,,,,HERA.CRM.STAGE.ENTITY.CLOSED_WON.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:57.791382+00,2025-10-19 21:36:57.791382+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
6148fc74-bbeb-4c2c-8e39-6ee7a66b289c,378f24fb-d496-4ff7-8afa-ea34895a0eb8,account,TechStart Inc,,,,HERA.CRM.ACCOUNT.ENTITY.STARTUP.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:57.922859+00,2025-10-19 21:36:57.922859+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
5282d243-1017-4727-9961-3039f892f729,378f24fb-d496-4ff7-8afa-ea34895a0eb8,contact,John Smith,,,,HERA.CRM.CONTACT.ENTITY.EXECUTIVE.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:58.060408+00,2025-10-19 21:36:58.060408+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
0b467c1d-ee70-4295-a4f3-fcba07319f0f,378f24fb-d496-4ff7-8afa-ea34895a0eb8,contact,David Chen,,,,HERA.CRM.CONTACT.ENTITY.MANAGER.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:58.205393+00,2025-10-19 21:36:58.205393+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
12b61265-ae23-4202-9e2f-423f30216b53,378f24fb-d496-4ff7-8afa-ea34895a0eb8,lead,AI Consulting Services - TechStart,,,,HERA.CRM.LEAD.ENTITY.QUALIFIED.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:58.376622+00,2025-10-19 21:36:58.376622+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
0a041d3b-3fa3-472b-817f-6f31b2cec357,378f24fb-d496-4ff7-8afa-ea34895a0eb8,opportunity,TechStart Premium Services Upsell,,,,HERA.CRM.OPPORTUNITY.ENTITY.UPSELL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:58.511265+00,2025-10-19 21:36:58.511265+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
076597e7-ed56-494e-b8fe-1afc3c1b8968,378f24fb-d496-4ff7-8afa-ea34895a0eb8,activity,Follow-up call with TechStart,,,,HERA.CRM.ACTIVITY.ENTITY.CALL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:58.651357+00,2025-10-19 21:36:58.651357+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
144d5aa8-f026-4ab3-b6bd-ddb152d42bb2,378f24fb-d496-4ff7-8afa-ea34895a0eb8,relationship,WORKS_AT Relationship,,,,HERA.CRM.RELATIONSHIP.ENTITY.GENERAL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:36:59.810023+00,2025-10-19 21:36:59.810023+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
bb153f2b-3795-4c06-81ad-1fc2832dcf83,378f24fb-d496-4ff7-8afa-ea34895a0eb8,relationship,WORKS_AT Relationship,,,,HERA.CRM.RELATIONSHIP.ENTITY.GENERAL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:37:00.000404+00,2025-10-19 21:37:00.000404+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
b9a5a8f7-e10d-4338-9241-31cbf71bbc18,378f24fb-d496-4ff7-8afa-ea34895a0eb8,relationship,RELATED_TO_ACCOUNT Relationship,,,,HERA.CRM.RELATIONSHIP.ENTITY.GENERAL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:37:00.140795+00,2025-10-19 21:37:00.140795+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
5964a65e-747b-4af8-b74a-55bc039c7020,378f24fb-d496-4ff7-8afa-ea34895a0eb8,relationship,RELATED_TO_ACCOUNT Relationship,,,,HERA.CRM.RELATIONSHIP.ENTITY.GENERAL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:37:00.281093+00,2025-10-19 21:37:00.281093+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
e5b1b3ce-6695-4581-9f93-77745e4bc88e,378f24fb-d496-4ff7-8afa-ea34895a0eb8,relationship,RELATED_TO_ACCOUNT Relationship,,,,HERA.CRM.RELATIONSHIP.ENTITY.GENERAL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:37:00.409606+00,2025-10-19 21:37:00.409606+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
47102569-2266-48cc-bb69-298646e37b21,378f24fb-d496-4ff7-8afa-ea34895a0eb8,relationship,HAS_STATUS Relationship,,,,HERA.CRM.RELATIONSHIP.ENTITY.GENERAL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:37:00.575359+00,2025-10-19 21:37:00.575359+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
03e1be59-fe5d-4797-aa84-2fb86058b008,378f24fb-d496-4ff7-8afa-ea34895a0eb8,relationship,IN_STAGE Relationship,,,,HERA.CRM.RELATIONSHIP.ENTITY.GENERAL.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-19 21:37:00.712343+00,2025-10-19 21:37:00.712343+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
5f26de95-7f94-4175-b36a-6a1013938499,378f24fb-d496-4ff7-8afa-ea34895a0eb8,membership,CRM Sales Rep 2 - HERA CRM Demo Organization Membership,,,,HERA.PLATFORM.MEMBERSHIP.ENTITY.CRM.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-20 03:26:49.824894+00,2025-10-20 03:26:49.824894+00,b0305aa6-67ac-4618-b906-d41f9f3400bc,b0305aa6-67ac-4618-b906-d41f9f3400bc,1
adc0ae69-556b-4d8c-8d3d-e309536af086,378f24fb-d496-4ff7-8afa-ea34895a0eb8,CUSTOMER,Maha,,,,HERA.SALON.CUSTOMER.ENTITY.CUSTOMER.v1,DRAFT,0.0000,,{},{},{},,active,2025-10-20 07:58:32.065521+00,2025-10-20 08:05:54.263339+00,d794e63a-2d70-4b65-b560-0df667de221e,d794e63a-2d70-4b65-b560-0df667de221e,2
aff39dd6-64f4-4c2b-b0b9-6e0a3ed0c74e,378f24fb-d496-4ff7-8afa-ea34895a0eb8,STAFF,Shahrukh Khan Liyakat Ali,STAFF-1760953726148,,,HERA.GENERIC.IDENTITY.ENTITY.PERSON.v1,,0.0000,,"{""locale"": ""en-GB"", ""industry"": ""GENERIC"", ""norm_label"": ""shahrukh khan liyakat ali"", ""decision_confidence"": 0.00}",,,,active,2025-10-20 09:48:46.182929+00,2025-10-20 09:48:46.182929+00,d794e63a-2d70-4b65-b560-0df667de221e,d794e63a-2d70-4b65-b560-0df667de221e,1
5133e70a-e4fc-45ca-bb8c-b00bb41ad84b,378f24fb-d496-4ff7-8afa-ea34895a0eb8,PRODUCT,Uppercase V Product,PROD-NORM-1760883126160,,,HERA.SALON.PRODUCT.ENTITY.ITEM.v1,,,,{},{},{},,,2025-10-19 14:12:06.17993+00,2025-10-19 14:12:06.17993+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
b6b5c1c9-a790-48dd-9d88-d95e371b512e,378f24fb-d496-4ff7-8afa-ea34895a0eb8,PRODUCT,Uppercase V Product,PROD-NORM-1760883132529,,,HERA.SALON.PRODUCT.ENTITY.ITEM.v1,,,,{},{},{},,,2025-10-19 14:12:12.55039+00,2025-10-19 14:12:12.55039+00,09b0b92a-d797-489e-bc03-5ca0a6272674,09b0b92a-d797-489e-bc03-5ca0a6272674,1
562bd8a5-6e9b-4744-8dc1-5e841a380de2,378f24fb-d496-4ff7-8afa-ea34895a0eb8,SERVICE,Brazilian Cacau Keratin,SERVICE-1760899723564,,,HERA.SALON.SERVICE.ENTITY.SERVICE.V1,,,,,,,,,2025-10-19 18:48:43.614612+00,2025-10-19 18:48:43.614612+00,bd955c9c-81ef-4c36-ae02-34fb79a1c5b3,bd955c9c-81ef-4c36-ae02-34fb79a1c5b3,1
56e8d3cd-7a68-43e8-8541-49985e9fe14a,378f24fb-d496-4ff7-8afa-ea34895a0eb8,membership,CRM Administrator - HERA CRM Demo Organization Membership,,,,HERA.PLATFORM.MEMBERSHIP.ENTITY.CRM.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-20 03:26:48.726822+00,2025-10-20 03:26:48.726822+00,b0305aa6-67ac-4618-b906-d41f9f3400bc,b0305aa6-67ac-4618-b906-d41f9f3400bc,1
a14b3427-a461-4214-b851-43dbce485212,378f24fb-d496-4ff7-8afa-ea34895a0eb8,membership,CRM Sales Representative - HERA CRM Demo Organization Membership,,,,HERA.PLATFORM.MEMBERSHIP.ENTITY.CRM.V1,DRAFT,0.0000,,{},{},{},,active,2025-10-20 03:26:49.521825+00,2025-10-20 03:26:49.521825+00,b0305aa6-67ac-4618-b906-d41f9f3400bc,b0305aa6-67ac-4618-b906-d41f9f3400bc,1
